Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
2050,mutual-0001-triplet-6,0,What does 'first time that i 've visited your store' cause?,"$ 1000 . my god ! that 's a fortune ! but you must realize that this is the most famous brand . but it 's too dear for me . that 's the best piano hit our store . i just want to get one for my daughter to learn how to play the piano . then how about this one made in new york ? it 's priced at only $ 620 . i hope its quality is guaranteed . oh , yes , madam . as ours is a well known store , our goods are always dependable . can you make it any cheaper ? it 's the first time that i 've visited your store . for the first time , i 'll make it an even figure $ 600 . buy one piano",causes,gen,make it any cheaper,hit our store,learn how to play the piano,cheaper,0
4216,mutual-0224-triplet-2,0,What is 'student id' used for?,"could you tell me how to borrow books in the library ? sure , all you need is your student id card to check out books and read . how many books are my allowed to check out at a time ? 2 books at a time , except magazines . they have to be read within the library . ",used for,gen,check out,check out books and read,books,borrow books,1
900,dream-0600-triplet-23,0,Which goal motivates the act/action 'go to the swimming pool'?,"Hi, Jenny. We will have our midterm exams next month. I plan to look for some important books and study at the library. Do you want to join me? Sure. I need to return some books. They are due today. Besides, I can also read some weekly publications, magazines and newspapers. Great. We can go to the swimming pool in the gymnasium after that. Sounds a good idea. Summer is approaching. Today's temperature has reached 35 degree Centigrade. Are you good at swimming? Well, that's a good question. I haven't swum for almost two years. I think I need more practice. Oh, it's almost 9. I need to hurry. I am running late now. See you after class at the gate of the library then. Bye! See you then. go to the library do well in midterm exams reach class in time cool down and relax in water",motivated by goal,gen,go to the swimming pool in the gymnasium,Great.,cool down and relax in water,return some books,2
485,dream-0221-triplet-3,0,What prerequisite does 'return it' have?,"Is there anything else that you would like to buy? No, thank you. I guess that's it. By the way, in case there's a flaw in this CD player. Can I return it? Yes. But you must return it within 30 days. Is there a charge for that?I know other stores have a restocking fee. There will be no charge at all. I'm glad to hear that. However,you must show us the receipt. Could you sign it here, please? OK. All right. Keep your receipt. If something comes up. you can show it to us and We'll give you a refund. Thanks. I'll put it in a safe place. ",has prerequisite,gen,safe place,it,flaw,show us the receipt,3
2096,mutual-0011-triplet-5,0,Which goal motivates the act/action 'buy an app'?,"ah , that 's the forth ad that appears suddenly on my computer screen since i started working on my paper . you can buy an app that will stop those ads . i ca n't afford to buy some fancy $ 10 software just so i can write my paper . it 's not that expensive . it 's $ 1 per month . focus",motivated by goal,gen,ads,focus,i can write my paper,not that expensive,2
2806,dream-0141-triplet-2,0,Which goal motivates the act/action 'going to the beach'?,"Hey Jane, where are you going this weekend? Hi, Bob. I'm going to the beach. 13o you want to come too? Yes, that sounds like fun. Which beach are you going to? I was thinking of going to Huangdao's Beach. I like to watch the sea birds and wildlife there. That sounds great! When do you plan to leave? Well, I think at about four o'clock on Friday. Great. Where should we meet? Meet me on Friday in front of my house. OK, I'll see you then. Bye. ",motivated by goal,gen,watch the sea birds and wildlife,thinking of going to Huangdao's Beach,When do you plan to leave,you want to come,0
636,dream-0260-triplet-8,0,What desire is caused by 'not feeling well'?,"Now, can anyone summarize the main idea of the passage? Yes, Jessie, please? I'm sorry. You look pale, Jessie. Are you all right? No, I'm not feeling well. Mr. Brown. What seems to be the problem? I guess I ate something bad at lunch. And you have a stomachache now? Yes, I think so. Can you walk to the school clinic? Or shall I send for the doctor? No, thanks. It doesn't matter too much. I will go to the doctor after class. Ok. I'll finish the class in a minute. Then I'll send you to the clinic. Thank you so much. Mr. Brown. Don't mention it. ",causes desire,gen,doesn't matter too much,sorry,send you to the clinic,summarize the main idea of the passage,2
1532,daily-dialogue-0151-triplet-3,0,What does 'iron is still on' cause?,"Betty , something is burning . Can you smell it ? You ’ re right . Look ! The iron is still on . I should have turned it off . I ’ ll turn it off now . Look at my nice blue shirt , there ’ s a big hole in it . I ’ m sorry , Jim . Never mind , dear . ",causes,gen,smell it,something is burning,turn it off,Look,1
1946,dream-0040-triplet-9,0,What does 'careful' cause?,"Did you see the large crowd on the street corner when you came to school this morning? Yes, I did. What was that all about? A serious accident happened. A drunk driver hit a bus full of passengers. Oh dear! A lot of people must have been hurt or even killed? You are right! All the injured people were taken to the hospital immediately. I hope so. Drivers must be careful, especially during rush hour. I agree with you. We will all be safe if everyone obeys the traffic rules. ",causes,gen,be safe,hurt,hit a bus full of passengers,serious accident happened,0
141,daily-dialogue-1073-triplet-5,0,What does 'present the best of yourself' cause?,"Greetings should never be ignored in the interview . Sure . It is helpful to shorten the distance between you and the interviewer and create a lively atmosphere . Appropriate greetings will win the interviewer's favorable impression But you should pay special attention to your words and attitudes . In the beginning of the interview , greet the interviewer with a kind smile . In the interview , use polite words , such as ' Thank you ' , or ' Please ' . That's right . Details can mean succeed or fail . When talking you should focus your eyes on the interviewer in order to closely watch his or her expressions . At the end of the interview , you should make your acknowledgements and say Goode . Whatever the result is , you should keep your good demeanor . Only in this way can you leave a good impression on the interviewer . In short , you should present the best of yourself throughout the interview . ",causes,gen,Thank you,Greetings should never be ignored,present the best of yourself,leave a good impression,3
