Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
1180,daily-dialogue-0011-triplet-8,0,Which goal motivates the act/action 'Make acknowledgments'?,"Acknowledgments play a necessary part in the interview . Sure . Kind acknowledgments can show one's good attainment . We often ignore the acknowledgments in our daily life , and consider them as disposable . Actually , that's not true . Acknowledgments can help you leave a good impression on others , especially in the public places . We should particularly pay attention to acknowledgments in the interview . In the beginning of the interview , it is best that you make acknowledgments for the opportunity of the interview . Don't forget to say ' Thank you ' when you take a seat . Make acknowledgments as well when the interviewer thinks highly of your dressing , experience , or words . You can win a good impression of the interviewer in this way . Acknowledgments can also help the job-hunters to show their good attainment . Finally , at the end of the interview , make acknowledgments to the interviewer again . Smiles and kind attitudes are the basics of acknowledgments . ",Which goal motivates the act/action 'Make acknowledgments'?,gen,win a good impression,make acknowledgments,leave a good impression on others,show one's good attainment,0
2291,mutual-1021-triplet-1,0,What does 'celebrate holly by throwing colored powder and colored water at each other' cause?,"hey , robbie . you 're completely wet and covered with powder . so many colors ! i mean , you look like a rainbow . what happened ? i 've just come back from visiting my family . you know , we 're from india and today is our spring festival day . we call it holly . that 's all very interesting . but i still do n't understand why you look like that ? well , we celebrate holly by throwing colored powder and colored water at each other . and we light big fires , too , to show thanks to the gods . ",What does 'celebrate holly by throwing colored powder and colored water at each other' cause?,gen,visiting my family,celebrate holly,you 're completely wet and covered with powder,spring festival day,2
920,dream-0602-triplet-4,0,What does 'stay at home' cause?,"Hi, Jim. I haven't seen you for a few weeks. Oh, hi, Mary. I have been studying a lot for my final exam. Well, this semester is about over now. Yeah. My brother is coming for a visit this summer, and we'd like to see some of the country, but traveling is so expensive. Have you thought about camping? Camping? I've never done that. I think you'll really like it. You can rent the equipment you need. Is it cheap? Yeah, much cheaper than buying or staying at the hotel. Good idea. Here is my bus. I'll talk to you about this again and get all the details. got to leave now stay at home save money",What does 'stay at home' cause?,gen,really like it,traveling is so expensive,cheap,haven't seen you for a few weeks,3
1943,dream-0040-triplet-6,0,What is 'hospital' used for?,"Did you see the large crowd on the street corner when you came to school this morning? Yes, I did. What was that all about? A serious accident happened. A drunk driver hit a bus full of passengers. Oh dear! A lot of people must have been hurt or even killed? You are right! All the injured people were taken to the hospital immediately. I hope so. Drivers must be careful, especially during rush hour. I agree with you. We will all be safe if everyone obeys the traffic rules. ",What is 'hospital' used for?,gen,rush hour,hurt,large crowd,injured people,3
2345,mutual-1058-triplet-7,0,What is 'see the latest movie with me tonight' obstructed by?,"hey martin , i just did some running in the park . what are you doing ? there was a windstorm last night , so it blew this mess everywhere , what 's up ? i just wanted to see if you 'd like to see the latest movie with me tonight ? why do you have to do this kind of work ? my father and i have a deal . i help around the house and he pays me . once i get these leaves into bags . i have to cut the grass . tomorrow , i will water the flowers in the garden . ",What is 'see the latest movie with me tonight' obstructed by?,gen,see the latest movie,he pays me,get these leaves into bags,do this kind of work,2
2450,mutual-1149-triplet-1,0,What does 'have had a good time' cause?,"hi , lisa , i have n't seen you for a long time . where have you been ? i have been in new york for one year and just came back . i 'll never forget the experience . you really have had a good time . why did you go there ? i went there to teach chinese in a middle school . there i made friends with a math teacher and an art teacher . ",What does 'have had a good time' cause?,gen,made friends,been in new york for one year and just came back,i 'll never forget the experience,you go there,2
1979,dream-0050-triplet-5,0,What does 'It is late' cause?,"Drive slowly, David. You could have an accident. You can count on me. I have been driving for years. Look out! Red light! It doesn't matter. It is late. There is no one around. Don't let the police catch you. Oh, David, that's a policeman. He is waving over us. ",What does 'It is late' cause?,gen,catch you,It doesn't matter,have an accident,Drive slowly,1
3350,dream-0427-triplet-5,0,What does 'my grandmother's' have?,"Catherine, you look great in these photos. Oh, thanks. I got into that wedding dress with great difficulty. It was too small. Why didn't you get one your size? Oh, it was my grandmother's - my mother wore it on her wedding day, and I really wanted to wear it on mine. I suffered for six months so I could wear it. How did you do it? Do you know this diet that many actors are doing? I don't think it's very healthy if you do it for a long time, but it really works. I think meat is not allowed in your diet. No, actually, you can eat things like, um, roast chicken, steak, and bacon, but you can't eat any bread and butter. Is it the diet that you love but have to avoid? That's right. Dieting is so boring. Hopefully, I won't need to wear the wedding dress again anyway. ",What does 'my grandmother's' have?,gen,wedding dress,boring,diet,very healthy,0
1459,daily-dialogue-0131-triplet-1,0,What property does 'cancer patient' have?,"Are you sure it was him ? I used to date him . Of course it was him . You're a nurse at New York General Hospital ? Yes , on the cancer ward . And Taylor was there . He walked right by me and didn't even see me . Maybe he was just visiting someone . But you saw how skinny and pale he looks . He has ' cancer patient ' written all over his face . He is at the hospital",What property does 'cancer patient' have?,gen,hospital,visiting someone,cancer ward,skinny,3
2453,mutual-1150-triplet-2,0,What is implied by 'it will be sunny at noon'?,"hi , lucy . the kids are going out . is the weather going to be kind to them ? yeah , after the storm it 'll still be a bit cloudy this morning . however , it will be sunny at noon . ",What is implied by 'it will be sunny at noon'?,gen,kids,the weather going to be kind to them,it will be sunny at noon,"hi , lucy",1
86,daily-dialogue-1053-triplet-3,0,What is 'Real Estate Agency' used for?,"Good morning . Venus Real Estate Agency . Good morning . I'm calling to ask if you have a vacant apartment . Do you have any particular type of apartment in mind ? I prefer a one-bedroom apartment . Are you renting it alone or with company ? I'll share it with one of my friends . What ’ s in a one-bedroom apartment ? A one-bedroom apartment has one bedroom , a living room , a kitchen and a bathroom . Is there any furniture ? No , but a fridge and a stove . It sounds wonderful . Do I have to sign a lease ? How much should I pay ? Yes , it ’ s a one-year lease . And $ 200 a week with one month refundable deposit . When can I come over ? Would Friday morning be alright ? OK . Good-bye . Good-bye . renting apartment",What is 'Real Estate Agency' used for?,gen,renting apartment,renting,bye,furniture,0
